SEXO,EDAD,NIVEL_EDUCATIVO,TUVO_TRABAJO,BUSCA_OTRO_TRABAJO,TAMANO_EMPRESA,QUIERE_MAS_HORAS,INGRESO_PRINCIPAL,SEGURO_SALUD,DIAS_AUSENTE,DISCAPACIDAD,ETNIA_2,ETNIA_3,ETNIA_4,ETNIA_5,ETNIA_6,ETNIA_7,ETNIA_8,ETNIA_9,TIPO_TRABAJADOR_2.0,TIPO_TRABAJADOR_3.0,TIPO_TRABAJADOR_4.0,TIPO_TRABAJADOR_6.0,TIPO_TRABAJADOR_7.0,TIPO_TRABAJADOR_8.0,TIPO_TRABAJADOR_9.0,NIVEL_OCUPACION_2,NIVEL_OCUPACION_3,NIVEL_OCUPACION_4,REGISTRO_SUNAT_2.0,REGISTRO_SUNAT_3.0,LIBROS_CONTABLES_2.0,FRECUENCIA_PAGO_2.0,FRECUENCIA_PAGO_3.0,FRECUENCIA_PAGO_4.0,FRECUENCIA_PAGO_5.0
0,-0.039133051691074935,6,1,0.0,1.0,0.0,0.02492035568931204,1,0.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.494544841125141,11,0,0.0,5.0,0.0,0.02492035568931204,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.2644748079316358,6,1,0.0,2.0,0.0,0.02451718714578624,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.6969500808736149,6,1,1.0,5.0,0.0,0.02451718714578624,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.4439435311880226,10,1,0.0,3.0,0.0,0.02451718714578624,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.8210892172399389,3,1,0.0,1.0,0.0,0.02129183879757985,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0.3150761178687543,6,1,0.0,1.0,0.0,0.02129183879757985,1,0.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.21387349799451735,11,1,0.0,1.0,0.0,0.020888670254054054,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.1909369815024303,8,1,0.0,1.0,1.0,0.01927599607995086,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,-0.14033567156531185,9,1,0.0,5.0,0.0,0.01846965899289926,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.24153829143954877,6,1,0.0,1.0,0.0,0.01846965899289926,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.7198865973657019,3,1,0.0,1.0,0.0,0.017663321905847663,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.011468258246043524,9,1,0.0,5.0,0.0,0.017663321905847663,1,0.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.3427409113137857,11,1,0.0,4.0,0.0,0.01524431064469287,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.06206956818316198,9,1,0.0,3.0,0.0,0.01524431064469287,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.21387349799451735,9,1,0.0,1.0,0.0,0.014437973557641273,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1.2258996967368865,9,1,0.0,1.0,1.0,0.014437973557641273,4,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.9222918371141757,9,1,0.0,5.0,1.0,0.014437973557641273,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.1909369815024303,8,1,0.0,1.0,0.0,0.014437973557641273,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.2644748079316358,6,1,0.0,1.0,0.0,0.014437973557641273,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.7198865973657019,9,1,0.0,5.0,0.0,0.014437973557641273,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.3933422212509041,6,1,0.0,1.0,0.0,0.014437973557641273,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.7475513908107333,9,1,0.0,1.0,0.0,0.013631636470589676,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.152361870307681,10,1,0.0,1.0,0.0,0.012422130840012278,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.9222918371141757,10,1,0.0,1.0,1.0,0.010406288122383285,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.3427409113137857,6,1,0.0,1.0,0.0,0.010406288122383285,5,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.3150761178687543,6,1,0.0,1.0,0.0,0.009599951035331688,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,0.1632721880573989,6,1,0.0,1.0,0.0,0.009599951035331688,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.6463487709364965,6,1,0.0,2.0,0.0,0.009599951035331688,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1,-0.8487540106849703,9,1,0.0,1.0,1.0,0.008390445404754292,5,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0.8716905271770573,6,1,0.0,5.0,0.0,0.008390445404754292,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.2921396013766672,11,1,0.0,2.0,0.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.7981527007478518,11,1,0.0,5.0,0.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.618683977491465,9,1,0.0,2.0,0.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.8487540106849703,9,1,0.0,4.0,1.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.7981527007478518,11,1,0.0,5.0,0.0,0.007987276861228493,3,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.3427409113137857,6,1,0.0,4.0,0.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.8993553206220887,10,1,0.0,2.0,0.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.6969500808736149,9,1,0.0,1.0,0.0,0.007987276861228493,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.8487540106849703,11,1,0.0,3.0,1.0,0.007180939774176896,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.2644748079316358,4,1,0.0,1.0,0.0,0.007180939774176896,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.2029631802447995,8,1,0.0,1.0,0.0,0.007180939774176896,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.2921396013766672,6,1,0.0,1.0,0.0,0.006777771230651097,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.06206956818316198,6,1,0.0,1.0,0.0,0.0063746026871252985,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.5451461510622595,6,1,0.0,1.0,0.0,0.0063746026871252985,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.494544841125141,8,1,0.0,1.0,0.0,0.0063746026871252985,5,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.46688004768010966,10,1,0.0,1.0,1.0,0.0063746026871252985,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.7704879073028204,6,1,0.0,1.0,0.0,0.0063746026871252985,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.039133051691074935,6,1,0.0,1.0,0.0,0.0063746026871252985,5,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.494544841125141,8,1,0.0,5.0,0.0,0.0063746026871252985,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.11267087812028044,6,1,0.0,1.0,1.0,0.0063746026871252985,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.24153829143954877,11,1,0.0,1.0,0.0,0.0063746026871252985,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.08973436162819338,6,1,0.0,1.0,1.0,0.0063746026871252985,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.06206956818316198,9,1,0.0,5.0,1.0,0.003552422882444707,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.3427409113137857,5,1,0.0,4.0,1.0,0.0031492543389189083,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.11267087812028044,6,1,0.0,1.0,0.0,0.0023429172518673108,5,,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.4162787377429912,6,1,0.0,5.0,1.0,0.0011334116212899147,1,0.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.8487540106849703,9,1,0.0,1.0,1.0,-0.0024951052704422737,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.039133051691074935,5,1,0.0,1.0,0.0,-0.0045109479880712676,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.3933422212509041,4,1,0.0,3.0,1.0,-0.004914116531597066,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.5957474609993779,6,1,0.0,4.0,0.0,-0.005317285075122865,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.6969500808736149,11,1,1.0,5.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.175298386799768,3,1,0.0,1.0,0.0,-0.005720453618648664,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.5957474609993779,9,1,0.0,1.0,0.0,-0.005720453618648664,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.5680826675543466,8,1,0.0,5.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.7981527007478518,10,1,0.0,1.0,0.0,-0.005720453618648664,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.9222918371141757,10,1,0.0,1.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.5957474609993779,11,1,0.0,1.0,0.0,-0.005720453618648664,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,-1.1017605603705625,6,1,0.0,1.0,0.0,-0.005720453618648664,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.175298386799768,11,1,0.0,1.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,-0.6463487709364965,11,1,0.0,5.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.6463487709364965,8,1,0.0,5.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.24153829143954877,11,1,0.0,5.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.2921396013766672,6,1,0.0,4.0,0.0,-0.005720453618648664,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-1.2029631802447995,5,1,1.0,1.0,1.0,-0.006123622162174463,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,-0.6463487709364965,6,1,0.0,1.0,1.0,-0.00692995924922606,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.1909369815024303,6,1,0.0,5.0,0.0,-0.007736296336277657,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.11267087812028044,5,1,0.0,1.0,1.0,-0.009348970510380852,1,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.494544841125141,6,1,0.0,3.0,1.0,-0.010961644684484047,1,0.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.08973436162819338,6,1,0.0,1.0,1.0,-0.012574318858587242,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,0.4162787377429912,8,1,0.0,2.0,0.0,-0.014186993032690437,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-1.3041658001190364,6,1,0.0,1.0,0.0,-0.014186993032690437,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.46688004768010966,6,1,0.0,1.0,0.0,-0.014590161576216235,5,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.6692852874285835,9,1,0.0,1.0,1.0,-0.014590161576216235,1,,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.5174813576172281,9,1,0.0,1.0,0.0,-0.014993330119742035,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1.4283049364853604,6,1,0.0,1.0,0.0,-0.01579966720679363,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.46688004768010966,6,1,0.0,1.0,1.0,-0.01620283575031943,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.14033567156531185,11,0,0.0,3.0,0.0,-0.01620283575031943,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.5680826675543466,11,1,0.0,1.0,1.0,-0.017815509924422625,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,-0.3933422212509041,5,1,0.0,1.0,0.0,-0.01902501555500002,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,-0.6969500808736149,8,1,0.0,1.0,0.0,-0.01902501555500002,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.9499566305592072,6,1,0.0,4.0,0.0,-0.01942818409852582,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.011468258246043524,6,1,0.0,1.0,0.0,-0.01942818409852582,1,,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-1.0005579404963256,6,1,0.0,1.0,0.0,-0.020637689729103216,5,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.494544841125141,6,1,0.0,4.0,1.0,-0.021040858272629016,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.21387349799451735,8,1,0.0,1.0,0.0,-0.021040858272629016,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.5680826675543466,9,1,0.0,1.0,1.0,-0.02184719535968061,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.14033567156531185,5,1,0.0,1.0,0.0,-0.02225036390320641,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.3427409113137857,6,1,0.0,3.0,0.0,-0.02265353244673221,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.14033567156531185,6,1,0.0,1.0,0.0,-0.025072543707887,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,-0.6969500808736149,9,1,0.0,1.0,0.0,-0.025072543707887,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.7981527007478518,6,1,0.0,1.0,0.0,-0.025072543707887,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.5174813576172281,9,1,0.0,3.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.9499566305592072,9,1,0.0,2.0,1.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.6463487709364965,8,1,0.0,1.0,0.0,-0.0258788807949386,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.08973436162819338,6,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.8487540106849703,10,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.5451461510622595,9,1,0.0,3.0,1.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.9499566305592072,6,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.3427409113137857,11,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,-0.6969500808736149,11,1,1.0,1.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.14033567156531185,11,1,0.0,2.0,0.0,-0.0258788807949386,1,0.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.1632721880573989,9,1,0.0,1.0,0.0,-0.0258788807949386,3,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.11267087812028044,6,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.9728931470512943,9,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.4162787377429912,6,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.08973436162819338,9,1,1.0,5.0,1.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.618683977491465,9,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.0511592504334442,9,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.3933422212509041,8,1,0.0,2.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.5174813576172281,6,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.6463487709364965,6,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.06206956818316198,6,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.494544841125141,10,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.011468258246043524,6,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.618683977491465,11,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.7981527007478518,6,1,0.0,2.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1.1246970768626496,6,1,0.0,1.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.0005579404963256,9,1,0.0,1.0,0.0,-0.0258788807949386,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.4162787377429912,6,1,0.0,5.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.9499566305592072,10,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.3150761178687543,6,1,0.0,1.0,0.0,-0.0258788807949386,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.4162787377429912,6,1,0.0,1.0,0.0,-0.0258788807949386,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.4162787377429912,11,1,0.0,4.0,0.0,-0.0258788807949386,1,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.6692852874285835,12,1,0.0,5.0,0.0,-0.0258788807949386,3,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1.3271023166111233,6,1,0.0,1.0,0.0,-0.0258788807949386,5,0.0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.3427409113137857,6,1,0.0,2.0,0.0,-0.026282049338464397,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.3150761178687543,9,1,0.0,1.0,0.0,-0.026282049338464397,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1.175298386799768,6,1,0.0,2.0,0.0,-0.026282049338464397,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.1632721880573989,11,1,0.0,1.0,0.0,-0.026282049338464397,3,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.2644748079316358,12,1,0.0,1.0,0.0,-0.026282049338464397,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.3933422212509041,6,1,0.0,1.0,0.0,-0.026685217881990197,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
