PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
5.762495562484217,-1.0114496810877034,2.2710723477948536,1.8693955079970839,1.6963782260576472,2.3188081225611348,0.3388600764610557,-0.8672641440211408,0.49095548886157986
5.085069428470735,-0.837092235951097,-1.605690681765062,2.5561050560687075,3.108106596990149,1.7979329295708637,0.1058073488656987,-0.9719174755295128,0.44879380782825107
4.708122435770733,0.7954120561285594,2.0113079122977817,2.4552661503757003,1.4088544018580675,2.5735283152498147,-0.193876145639645,0.03246490136319147,-0.2159207042345812
5.5049314764134625,-0.7767233720713742,1.5175682195781082,1.968409718348187,2.216511611705509,1.9859013287354772,0.12254454367851492,0.14361281351176558,-0.20477827741579824
5.548647317379833,1.346621560550191,1.9642940550607906,2.1288864754467767,1.6048943617626497,2.1822456698099555,-0.15184414168438481,-0.9285665335680153,-0.20200242818414615
4.900521494863579,0.7871532918374982,3.110965347629911,1.269853959427057,2.008585545751753,2.256630619295696,0.17685798858448837,-1.1399106246728141,0.5996499378141743
4.915117122067199,0.7819670669450529,3.066320439331893,1.2924678342620175,1.8676585707212017,2.2055731174484277,0.19437791529822307,-0.9612727259877564,-0.21303913397482654
5.532912418532485,1.2248070649575693,1.7846859451035477,2.628322127459876,1.0381201497977592,2.37473733307969,-0.11360785237747145,0.15804297069319184,0.5077966540776909
5.713967155460979,-0.916424424577758,2.2776639998854904,1.253801405336602,1.7988523405794927,2.0916210518365914,0.40795762529298535,-0.8491531270148747,0.49419807038592606
2.0705267961042058,0.7764870332291629,-0.5092266351400248,2.4185420727961593,2.6555135902510716,1.9938907397163466,0.35257952886974614,-0.8835704261751232,-0.3596168917752263
2.069041725503502,-1.499319544322546,-1.0522622635464511,2.6595956672019923,2.6968750629565506,1.9719204728625677,-0.06626039238130543,-0.807050652506561,-0.3305981791561809
6.308086102230051,-0.6156085134841387,-0.8216328995531446,1.7524457222425207,2.440415245034343,2.173035248802104,-0.32315090168392274,0.059194482829703965,-0.18799763972449152
3.9621585179023047,1.4402703771262901,-0.7034126774686125,2.903946886995036,1.7884948631030833,2.396170432094421,-0.9635541543440393,0.1088306276378801,-0.23997734417995792
6.58052777091892,-0.4256087698193687,2.143297614764241,1.1977114742598478,1.7244292516508501,2.1682179040995413,0.4773511291831956,0.11532118544167647,0.5333158284774281
5.00253723180116,1.7104258627572202,0.08022206352136751,2.601103595342867,1.595346875423929,2.0428073728517324,-0.7573741637207396,-0.9857936505581112,0.4326036018611785
6.52477622096788,-0.6589268169905163,1.928258173610969,2.037559390120809,0.8899680379511551,2.2001231473478464,0.10500233192009772,-0.07725661748586643,0.5736834462410835
4.4447635554319564,1.3414187871097676,3.0470229264435735,2.310023954790354,0.5145488499232378,2.329406634348342,-0.10506823470588261,0.08257277626060944,-0.21766215508168968
0.5559890393311786,-1.9310229058566262,3.2768510934140815,2.3708612335715524,0.7863946599632583,2.7113620617638796,-0.21447716638682618,-0.8953763480942142,-0.35333794293835635
4.160272874644873,1.3663700094995503,0.2835327611968379,1.976262561366032,2.002819173101338,2.026532082410452,-0.6333169202533653,-0.870635669951474,-0.24025094519673634
6.553879058967462,-0.5973975156182698,1.9558112819319342,1.7920285999803829,1.0154066925589325,2.140872956353786,0.19410578816167617,0.0644868671496781,-0.17808979797365854
5.665726614079908,-0.9413764245722751,2.1861553494933386,1.1071212415970777,1.4889851388487556,1.909614400911828,0.2503649137256035,-0.9066464397606939,-0.21072995670783234
6.514369911421561,-0.7278773236758793,1.7680137305419972,2.287580960092097,0.4039410440768618,2.079776260606139,0.17958176762940875,0.200792667373491,0.5169426315480156
6.521713843225289,-0.552835283338573,1.957181112222156,1.5047085524881085,1.0682148826867746,2.0081606421787703,0.24087912812762752,0.09984052461118642,-0.03576869902234901
5.669919657843886,-1.1054429843439184,2.009170127446284,1.8055709234586979,0.861272436168521,2.179695400367127,0.13940854913913442,0.08067534309675217,-0.2048190762794978
4.137457006216135,1.331868334002265,0.17845139528905718,1.9895463033916565,1.6914265182876707,2.1308775401476114,-0.6362141766904361,0.11597300613207384,-0.2288430122279166
5.682342115927417,1.1000814164156791,2.618664594364528,1.6167815700468124,0.7612547694675322,2.005301900912457,0.07188206335469,0.091962142158029,-0.18496689278170936
4.406696368627353,1.5314466915645797,3.1549651718599154,1.311203343695008,0.9854546133727808,2.092014067203575,0.05396452993868667,0.08052395894241315,-0.20955736741131054
1.1042299716902173,2.480350096127548,-0.23767816367786887,2.3122911877781562,1.6726297946534137,2.203624296037802,0.4626702628550861,0.08351937070906956,-0.3905989056283316
4.795233541286031,0.5834001858031899,2.6592787101739273,1.6565038626846804,0.5637162474285566,2.036966648257134,0.008232413506253089,0.11140943198301545,-0.21219854253235987
5.595082824895755,-0.8670729676724047,2.2022544181931245,0.5550468838098912,1.6108648541484625,1.7191026431496164,0.27576627287528704,-1.0586475612217847,0.6037475111802866
6.487019008819338,-0.4937282644106693,1.9406416066951444,1.0656388776020005,1.0644377912930378,1.8418306840918521,0.26456780186013856,0.09327523462815668,-0.17493462427850426
4.762371840519872,0.666975766338882,2.8411024237529343,1.3476320463779303,1.1134641441244235,1.495120681668735,0.1745982926845498,0.21300405020505653,-0.2111091413789425
5.635110082502399,1.1950687206584965,2.6650254083143095,1.05747556253622,0.9612756054583244,1.6123178434443501,0.10491530930622123,-0.8577113931390886,-0.19538671524232143
5.640874347384155,1.0569124652446762,2.5136221544702355,1.6463595983811201,0.42826502986380377,1.8749005368967557,0.018033930345670968,0.12494387501299853,-0.18818497288002095
4.545996884653853,2.1884479105472234,-1.0902839605549655,2.133444235105681,1.85119116508911,1.4566436197017354,0.38895873024265687,0.1650607052560702,-0.2759813337359946
4.768490702240518,0.7503108705148156,2.7608505815637967,0.8457443617485865,1.0033736128941722,1.8674627844509775,0.16326091091603706,0.11027966012165535,-0.06615173793812572
3.8284873129064376,1.6648453430867187,-0.680614765169135,1.4253716397703537,2.036891601653334,1.6188484812047574,-0.843455117397345,-0.8029992930644563,-0.24653183675816093
4.66507545769422,-0.17941120938385513,-1.5679574224227577,2.0677137678345483,1.5452701041694454,1.8716732601566757,-0.8303343596698425,0.17980993469254014,-0.23398672863485254
4.520901270841957,0.9854971258440974,1.879654254012385,0.8689091759162375,1.2072923752319387,1.7875025985101864,-0.08753096473341676,0.12718309189150534,-0.21191110188215395
4.740529553072893,0.7216126534363285,2.6943801372024305,0.8236585580156068,0.7843777978556614,1.7649343852707597,0.11434842033477005,0.1274484139877945,-0.20704598109435035
5.536043298541946,-1.0016983202525536,1.9494702502506132,0.8848280022749662,0.7897931841243768,1.7582547022776154,0.1718516096924792,0.005016769954620637,0.45052871519999105
4.735462283505896,0.7216145955352902,2.6862402468255624,0.8036979430120996,0.7615317724912001,1.7462954451811266,0.11255844333922821,0.13073591942423435,-0.20718510851283317
4.640133477772578,-0.02393621073961416,-1.4696753044566795,1.2749348508408722,1.9585272163856413,1.700262787009629,-0.6980251594493092,0.17410870942058798,-0.227185203869463
6.416482981847391,-0.6232557632800271,1.7120448608011516,1.3665629786204732,0.30833175516058553,1.6487666290845484,0.1220516365465592,0.1572728210535208,-0.18310987962478442
5.5888305528177895,1.1605760379237937,2.5222528108788556,0.978332978567342,0.5440959201526945,1.6303569046795119,0.09372968112892416,0.144119862465365,-0.1846230027112592
4.851177695114634,1.8278482868040964,-0.057967624051241895,1.4686437686061438,1.3180533380130348,1.4088969445838266,-0.7062188919878063,-0.9423884738230204,0.591772174801575
5.0905525983509925,-0.7158118419003712,0.03167353987482091,1.961518602326786,0.6081096957754892,1.780277882255905,-0.43928306079566387,0.1904960074286064,-0.22505072363196088
4.84935616636751,-0.40877171437583026,-0.7415819585202921,1.7800662617810747,1.1715155426408421,1.53081697249908,-0.6461035410699352,-0.7687985742851488,-0.24212648161932415
5.285129602501826,-0.8449890048151207,1.0272254975612223,1.3248750731221732,0.808775265221318,1.5333540598458317,-0.17753940991389566,-0.9662724783015073,0.5847570120103676
5.584327673240283,1.2546440033394584,2.5905242458316025,0.6085704517482315,0.8498154439120191,1.5829501264880335,0.2954110548611642,0.2261059271505168,0.5221841557545414
5.082383395698823,1.4540909020136192,0.6503449774086174,1.9360317570651508,0.5086446232472426,1.6831635118282045,-0.5693865269627438,0.05087035405124707,0.548056110087675
4.72899589840913,0.8329572511903356,2.766729580791142,0.3490309968899029,1.116810873149074,1.6828144840938797,0.3292261979696574,0.21156441956514738,0.5003999546602805
4.4870614610234885,-0.1391584614856125,-1.7717219157107478,2.3797033998769264,1.4582985900431713,1.2499091504148456,-0.09721504614723536,0.28614699051284587,-0.25103542796992534
4.486271015691122,-0.1564320962364274,-1.7883636681892703,2.453759658852019,1.3963226950117629,1.2558534745662486,-0.11317424062995807,0.2890912427942801,-0.2518889454046752
3.6347919619550417,1.701685218561642,-0.8868511404950603,1.6978740265875878,1.9650439835621898,1.2191395910532214,-0.09955700596083855,0.09356347121270947,0.5623608157633868
5.517963670838146,-1.1860419328521035,0.019659599861873378,0.365473630549051,1.9732833022214,1.6377519289479237,-0.024568477641907005,0.13391557436596369,-0.06487084683931697
2.8246299871613214,3.2125836510482735,-0.354904068071183,2.539794797287316,1.167544550267635,1.2975236122416747,-0.3523760744320065,0.29485753911726686,-0.2646550293498115
4.861194669199207,-0.4346497027754639,-0.7833097110756353,1.8912729887993898,1.0455698329156513,1.7582057109404505,-0.6289193992740463,0.19411158020696972,-0.2293511676038214
1.1109148142036096,2.300115565527225,-0.06888345392756645,2.3173748498841493,1.4541284813414235,1.5214348184087536,-0.34854365360252987,0.27748006556277705,-0.3116344767682344
5.57130630342008,1.1259974235134562,2.5010451450857385,1.1148241080141783,0.4399647000471214,1.413035650499023,0.01965717624390001,-0.806591520040306,-0.2004657772394689
4.635169634957391,0.01925053596861037,-1.4392190339939104,1.0624568393765972,2.0821778322693576,1.6598747325953194,-0.6605786634755271,0.17125053181473504,-0.22524195435572797
4.6264747363013505,-0.17075944629035522,-1.6222783112576589,1.8770756881026167,1.400442986923859,1.7252622982607517,-0.8361298027854772,0.20363730691051174,-0.23463064613797618
5.531319121196953,-1.2004339765933194,1.7396675830923212,1.7352219916277671,0.00682055646537183,1.5480005490585866,-0.03231320802698362,-0.782975051233979,-0.2268974845999968
5.269231042646409,-1.0372249278752337,-0.940233159547148,0.769984863126719,1.8799872338976384,1.5978458196834007,-0.35416405584875016,0.1637178460510451,-0.21482067297510937
3.3539468316663488,-1.5591754034963268,0.34241151014710547,1.3402500223204323,1.0251388374380617,1.8845833280956694,-0.3808166785449845,0.1782435907422495,-0.26933139771293213
5.51570907170718,-1.0631394545424255,1.7908401445490798,1.0776005960172235,0.31679125472563374,1.608174151806278,0.24116681265065748,0.26708195856616745,0.4953822489642092
4.807720359763101,-0.32332648611810466,-0.7406456050391035,1.3026174056740798,1.2806134349921157,1.3512500407334607,-0.465379097796735,-0.6615059690450915,0.46324524434510056
5.906683351944071,-0.060949361904822474,0.03770582784197085,1.0760278372771368,1.0446403800228703,1.2461553863922354,-0.31178825766843304,-0.7692977849316771,-0.2068113256293032
5.516515063115907,-0.9335852307025805,1.9074249206918161,0.5020010754939608,0.7585161157340821,1.5447501834062347,0.3590513380038454,0.24832330564659433,0.5016429900518012
2.9056372342744634,-2.500872467086119,2.1580555814993136,0.9666910180613408,0.516571004432486,1.9582664582471665,0.15589685615056875,0.12844211534720162,1.0745339516655508
5.534079071622722,1.1087752090638707,2.3881858605258746,0.9941697460541872,0.12200986417147863,1.4555199638158793,0.027349183302926516,0.18693542007112685,-0.1886217090913478
5.5133775054022465,-0.9153696727710026,1.9267981967686671,0.34006245505307986,0.7980281935424476,1.5065163100397356,0.2565908733770675,0.15548983223270763,-0.1999671481434297
5.503460036884434,-0.8463075763845582,2.0100418534510025,0.0434981173904736,1.0786653144835023,1.2640641640449701,0.2792852615162947,-0.8147452192082523,-0.2106101808266066
6.3647019745545315,-0.5800510732661825,1.6672956223472009,0.9696662415803119,0.22090496278568983,1.436170976016017,0.14296030158326994,0.18478833497999214,-0.1824520464774671
6.360749747892694,-0.6664192470202588,1.5840868599545879,1.3399475364557758,-0.08897451237135456,1.4658925967730319,0.06316432916965625,0.19950959638716337,-0.1867196336512163
4.270216874808916,3.502889584327182,3.308705140820889,1.650073811781648,-0.5697041610473956,1.5072551846237685,-0.16080805948663962,0.3136762059295384,0.4973328573570723
1.9004144109741254,2.8142310148340055,-0.3006531854056762,2.0369083936560473,1.210405368789606,1.0328600174401623,-0.48467862570619247,-0.6397587499315868,-0.31173301288243854
4.429850900410523,0.00675151795381268,-1.7420022926362213,1.5708088895726715,1.701619436239532,0.9820722248818389,0.13288763934250053,0.3950340530976054,0.4568200282513976
2.948714043468712,-0.48448243997704843,2.593618879836775,1.6054802086877338,-0.2741636363640447,1.8520500186939755,-0.17596712800688935,0.20207465728703822,-0.27031061174372556
5.465495008026052,-1.0628545440878518,1.787485331472176,0.8817953619353383,0.2830784847176915,1.547510535316496,0.08298009568944714,0.04862694863765349,0.5424576948312726
5.513392186142694,1.1519305264243007,2.4310718784298277,0.7709381989128035,0.2664743554630695,1.1867323956178246,0.022719388443892596,-0.7726655796222412,-0.20080815021812787
4.663215013988388,0.6870944098702596,2.539440661938926,0.6734466669459767,0.31897725913920594,1.4982519181035014,0.05567765779464989,0.18247083132354036,-0.21083236596834926
3.9421075911880123,1.4494044302532014,0.0326575857634368,0.753315923079046,1.397095337054361,1.4595314697660566,-0.6156642562224925,0.038798889878392084,0.5842900637850056
4.812344529582871,1.8763994170189582,-0.190554170956013,1.0982112444792296,1.0298422332915305,1.336120062097647,-0.4914625732842914,0.32761818459841296,0.6350442241489828
5.388154343079439,0.5788889327400355,-1.5545183863713468,0.4264119806498038,2.1012042709441077,1.0736586103034553,-0.6577065800500144,-0.8850547134394391,0.48504456100457405
4.632827126805285,-1.5270600742476956,1.8934011336703216,0.8300528869528112,0.3087908686368461,1.6109890808448186,0.10901799566840858,0.184055226166288,-0.23159371738455642
5.423797781897413,0.3891410400781856,-1.7686908433475226,1.2907520458982804,1.3392095263544763,1.3412098471752927,-0.7649963153668939,0.23636182178529497,-0.2077846188786298
1.2097442302178818,-3.256991254160311,2.556972000589429,-0.02209643221653146,1.2228261534571732,2.0261177103462598,0.2044584069823368,0.13310689150942023,-0.3208582663302781
4.659061810352332,0.6180002508428837,2.4712810647771875,0.9657663651282695,0.06660380448574044,1.5183824655611413,-0.008509333026673171,0.19489104803466772,-0.21427365628922568
4.384180464366395,0.8525011998367127,1.6428320549802533,1.0337696908856335,0.42201706447097753,1.2895961130146738,-0.3101527838037012,-0.9197153782599082,0.5770723732732967
6.109616267919137,-0.4025226998232947,0.7187520931170555,1.2610952002041629,0.19189738556501013,1.3725752259769117,-0.14984404330559514,0.21968398200439077,-0.19244976404089154
0.04375492303078499,2.0440370254416758,-0.38681980432725727,1.6482714849505453,1.0566702605850924,1.7109423090738307,0.8944816148897865,-0.8574891244126062,-0.4380910041852248
-1.5364446710275157,1.11854566222196,0.19450377604827218,0.9125393098854502,1.7441767084105189,1.9004399066433835,-0.34772272862347947,-0.6549617502756867,0.32472914493326666
4.144743075097649,1.133667202049768,0.8116575003453737,0.9238198105577817,0.8140334772448747,1.23044865869484,-0.5033496200014766,-0.9095605283634093,0.5724951867190192
5.483874491366706,-0.898084427645963,1.8947775611246056,0.14667643247006135,0.7234245891124018,1.3891435397003074,0.26184911842992015,0.1721991450604241,-0.19994537071047958
5.248248078573015,-0.7551113876373483,0.946748767415283,0.6690978539499661,0.6653258923639507,1.414828558770964,-0.05544131963855342,0.19933300233551754,-0.2110724419057901
6.504431731021329,-1.0233072132525614,0.516177678982497,0.23730762262409255,0.9130497790294455,1.1902778471448265,0.2215932520543496,0.2927366464212948,0.5232417291820798
5.00542479888912,-0.4480331811870508,0.1331932447451425,0.430055639015006,1.129695059584414,1.329949052708378,-0.22631423466257045,0.20803737545360979,-0.21449486943548723
0.9866375797716094,2.462882102842258,-0.3049081119713677,1.4867844723501549,1.2301644522838417,1.3249060983675607,0.05524341536972094,0.25565834228672935,-0.36999448767495613
5.463557065363947,-0.9412614849691527,1.8237103158468078,0.2595683321233574,0.48579217276903464,1.3365394908413368,0.21547219375011945,0.191459116093732,-0.20258274506208018
5.257835436411721,1.4763250062617788,1.5747470369914047,0.353385797996571,0.6401442437360996,1.216728979322414,-0.10044932153233294,0.20881198707094883,-0.19005037683793397
4.5385543078000286,0.06247240933630405,-1.5559886068692852,0.4889520521967051,1.7926133806915083,1.2823649791685097,-0.6555074035950239,0.22785332210274967,-0.22581509641107422
-1.6916279413298208,1.0268385674625975,-0.09202424452145808,1.522471093377302,1.110706082872275,1.930935245549966,0.3912464853881871,0.05797433904675786,0.22897222774246764
5.457744759934659,-0.9671701638745835,1.7913156133066657,0.3524278112349676,0.3719689157587167,1.3284378143779063,0.18989907520401866,0.1988771299143719,-0.20399005059629793
5.447827291416846,-0.898108067488141,1.8745592699890012,0.05586347357236099,0.6526060366997721,1.0859856683831406,0.21259346334324608,-0.7713579215265879,-0.21463308327947483
6.309622957521972,-0.5800299634948667,1.5788185530334122,0.752703035020446,-0.027421399871500718,1.2335738011286974,0.1235040298925974,0.22052208972390264,-0.18396430102619382
6.302113726864482,-0.7441294936276082,1.4207219044874477,1.456237495283827,-0.6161924026698857,1.2900448805670255,-0.02810831769326877,0.24849248639752797,-0.19207271665631725
6.273298037008869,-0.5983716526582645,1.5780941553333505,0.7768603222276438,-0.039390819464506066,1.2441294535380687,0.07104936248548338,0.07738551142700545,0.5696901902657854
6.29772937567324,-0.5541519539854596,1.6204578285194418,0.6412793447955714,0.09827598349103228,1.005982465512439,0.10630043182501786,-0.7423523310134715,-0.19674112729624527
6.297334153007057,-0.562788771360867,1.6121369522801798,0.6783074742831177,0.06728803597532762,1.0089546275881405,0.09832083458365642,-0.7408802048727544,-0.19716788601362017
6.303143964613545,-0.5291460849562393,1.6054856067898526,0.5680811556390672,0.12335838630930152,1.2010278333157263,0.2852874174180305,0.3098687851126398,0.5207090638527317
6.298027395726015,-0.4390734461441612,1.7193511974873064,0.16854697308772437,0.484611941521361,0.9624984655503207,0.22384099486945247,-0.7537311710637772,-0.05244733107724052
4.768436738707228,-0.6856231157226969,-2.0269439440023334,0.6352610530126539,2.108381115022677,0.7196820089331013,0.28450608525874027,0.23496366090467757,1.2779585113568046
4.620574185258231,0.6784737836894523,2.463257873535989,0.544064017002106,0.09752299146543608,1.3458320470406289,0.03277510016654289,0.21135074735283688,-0.21241902392459755
4.376508204292186,-0.14775305931838822,-1.9569969305775856,1.9828051162447409,0.9306579172130854,0.8476869627159079,-0.14410718676994155,0.3590866261413844,-0.2544866957847537
2.4388160631476543,4.2154137933725515,0.1851985146980184,0.8187591834929855,1.298916473150957,1.110312651848821,-1.051965857251462,-0.7089575452611666,-0.25890096918009103
3.5474661920251123,1.5756204925132966,-1.2028231874418664,1.8591961027684305,0.9557146086616917,0.8551473022129643,-0.22779991608483963,0.35534520666965086,-0.25894932352913475
1.0019522799761749,2.3666873418370216,-0.2544757181766404,1.6720463856692875,1.1036253783695944,1.1579211329498345,-0.4530966999491016,0.34427218420958494,-0.3222511300008256
4.3644960940571895,-0.21778462403546506,-2.046822144170803,2.316577049689011,0.6476064381740245,0.8567512639627579,-0.09403816062356746,0.4690430875001613,0.44421204705092326
6.302909193973402,-0.4763837641575419,1.6602658374872796,0.26323713420543793,0.2927820868842579,1.1557676438437172,0.21521229227727395,0.21028919702203064,-0.17915774536382995
5.561317185847209,-0.24338611221855544,-2.6589229493695186,1.2572853164450195,1.0712656589795424,1.053961837902922,0.7964179712567381,0.20927667558104468,-0.30368479888974137
5.54744749066756,-0.26069218958618734,-2.658888055079796,1.3310022736578766,1.042023304763553,0.8412313126651713,0.7393163869823518,-0.746237114452744,-0.3185954187466674
4.107697481180599,1.0818970425858705,0.6683459770465057,0.9582207891578916,0.38007329491144426,1.2913047299108966,-0.5269534012137942,0.08871143615908705,0.5826806121431998
4.569169245680154,-1.6134053650096627,1.7142832281415623,0.9651460659173798,-0.2702743836405932,1.4210953640239787,0.008131424742106097,0.23751187771585824,-0.23750058848912536
4.924856880340652,-0.6942341858948193,-0.1600729520356734,1.3389419186246605,0.13096110310329956,1.2845332014106388,-0.3774659265300873,0.19989386976509038,1.2866773531034228
4.54886203678995,-1.6738938193628545,1.6655470986205623,1.2064296508366197,-0.4745709108103373,1.2068152779988628,-0.09044410374603168,-0.7077468474800881,-0.25466749455137283
4.585667243836847,0.712997582227076,2.47561527080292,0.303402834501742,0.14866961821436764,1.0291647500215584,0.015282183871788979,-0.7378089537590925,-0.22541179966048291
4.36742212074838,0.9596450422355671,1.6100525286419762,0.38009029824084706,0.4277061399376929,1.236237896173852,-0.1652663476822101,0.2304033021805698,-0.2173727618615081
5.101751090628648,-0.8899306498176047,0.5939024179348327,1.3509699266385817,-0.15848271170933592,1.0667370272536958,0.16965130260859868,0.4433598988440488,0.5255743429705604
6.263033525214935,-0.4687093855589195,1.6325422927341677,0.19116785271511982,0.23866299753711218,0.8519427777826224,0.2894763653312427,-0.6395621788711471,0.5088211427413188
6.272850505245637,-0.5291344745820146,1.5568232186672695,0.4487513920311409,-0.01322111315215313,1.0895993871277005,0.2745864679881607,0.32952235022179077,0.5198773238509321
4.736934697268053,-0.1409451375833184,-0.7215925922252224,0.08990856982314888,1.478344141806627,1.1506592631483012,-0.4062537722944409,0.23339367828236446,-0.21862200758489103
4.689561725966255,-0.26533833849597244,-0.8072034480763248,0.568136533899182,1.1251038542527332,0.9769750530201081,-0.5894741153429279,-0.8726869319211821,0.5732305173841282
3.6576430335584913,1.4058392113669038,-1.2233200636514938,1.8587617688659592,0.29874807842571593,1.2937746185169692,-1.1024820376081832,0.3112547832922574,-0.2500017790674545
